Date,Building_Name,Energy_Consumption_kWh,Usage_Level
2023-05-29,Admin Block,301.23,High
2023-05-30,Admin Block,404.83,High
2023-05-31,Admin Block,288.61,High
2023-06-01,Admin Block,274.79,High
2023-06-02,Admin Block,340.07,High
2023-06-03,Admin Block,80.72,Low
2023-06-04,Admin Block,92.61,Low
2023-06-05,Admin Block,375.89,High
2023-06-06,Admin Block,403.17,High
2023-06-07,Admin Block,335.31,High
2023-06-08,Admin Block,250.44,High
2023-06-09,Admin Block,254.77,High
2023-06-10,Admin Block,104.58,Low
2023-06-11,Admin Block,47.79,Low
2023-06-12,Admin Block,424.87,High
2023-06-13,Admin Block,306.6,High
2023-06-14,Admin Block,223.68,High
2023-06-15,Admin Block,347.8,High
2023-06-16,Admin Block,362.56,High
2023-06-17,Admin Block,80.82,Low
2023-06-18,Admin Block,81.75,Low
2023-06-19,Admin Block,254.16,High
2023-06-20,Admin Block,402.25,High
2023-06-21,Admin Block,247.74,High
2023-06-22,Admin Block,400.58,High
2023-06-23,Admin Block,218.8,High
2023-06-24,Admin Block,96.16,Low
2023-06-25,Admin Block,63.32,Low
2023-06-26,Admin Block,411.94,High
2023-06-27,Admin Block,396.68,High
2023-06-28,Admin Block,266.56,High
2023-06-29,Admin Block,406.27,High
2023-06-30,Admin Block,317.88,High
2023-07-01,Admin Block,115.86,Low
2023-07-02,Admin Block,76.65,Low
2023-07-03,Admin Block,205.89,Low
2023-07-04,Admin Block,154.76,Low
2023-07-05,Admin Block,240.72,Medium
2023-07-06,Admin Block,176.59,High
2023-07-07,Admin Block,289.86,Medium
2023-07-08,Admin Block,75.43,Low
2023-07-09,Admin Block,68.99,Low
2023-07-10,Admin Block,194.33,Low
2023-07-11,Admin Block,229.67,High
2023-07-12,Admin Block,175.66,High
2023-07-13,Admin Block,241.01,Medium
2023-07-14,Admin Block,292.19,High
2023-07-15,Admin Block,111.69,Low
2023-07-16,Admin Block,86.5,Low
2023-07-17,Admin Block,227.17,Medium
2023-07-18,Admin Block,246.66,Low
2023-07-19,Admin Block,279.09,Low
2023-07-20,Admin Block,183.23,High
2023-07-21,Admin Block,222.93,Low
2023-07-22,Admin Block,85.41,Low
2023-07-23,Admin Block,72.47,Low
2023-07-24,Admin Block,223.86,Medium
2023-07-25,Admin Block,191.51,Low
2023-07-26,Admin Block,224.28,Medium
2023-07-27,Admin Block,215.67,High
2023-07-28,Admin Block,298.38,Medium
2023-07-29,Admin Block,98.51,Low
2023-07-30,Admin Block,50.24,Low
2023-07-31,Admin Block,304.16,High
2023-08-01,Admin Block,270.83,Low
2023-08-02,Admin Block,221.17,High
2023-08-03,Admin Block,310.81,Low
2023-08-04,Admin Block,280.53,Low
2023-08-05,Admin Block,82.01,Low
2023-08-06,Admin Block,71.14,Low
2023-08-07,Admin Block,123.33,High
2023-08-08,Admin Block,189.23,Low
2023-08-09,Admin Block,220.96,Medium
2023-08-10,Admin Block,264.43,Medium
2023-08-11,Admin Block,219.95,Medium
2023-08-12,Admin Block,54.27,Low
2023-08-13,Admin Block,112.2,Low
2023-08-14,Admin Block,264.13,Medium
2023-08-15,Admin Block,259.23,High
2023-08-16,Admin Block,232.94,Medium
2023-08-17,Admin Block,261.96,Medium
2023-08-18,Admin Block,242.36,High
2023-08-19,Admin Block,73.47,Low
2023-08-20,Admin Block,87.45,Low
2023-08-21,Admin Block,165.94,Low
2023-08-22,Admin Block,151.83,Low
2023-08-23,Admin Block,159.19,High
2023-08-24,Admin Block,309.57,Medium
2023-08-25,Admin Block,134.99,Low
2023-08-26,Admin Block,114.57,Low
2023-08-27,Admin Block,59.76,Low
2023-08-28,Admin Block,166.53,High
2023-08-29,Admin Block,242.18,Medium
2023-08-30,Admin Block,298.12,Low
2023-08-31,Admin Block,289.4,Low
2023-09-01,Admin Block,266.86,Low
2023-09-02,Admin Block,59.61,Low
2023-09-03,Admin Block,44.96,Low
2023-09-04,Admin Block,233.47,Low
2023-09-05,Admin Block,209.51,Medium
2023-09-06,Admin Block,169.72,Low
2023-09-07,Admin Block,173.62,Medium
2023-09-08,Admin Block,289.82,High
2023-09-09,Admin Block,58.64,Low
2023-09-10,Admin Block,61.57,Low
2023-09-11,Admin Block,256.5,Medium
2023-09-12,Admin Block,293.2,High
2023-09-13,Admin Block,245.04,Low
2023-09-14,Admin Block,187.82,Low
2023-09-15,Admin Block,266.21,Medium
2023-09-16,Admin Block,108.58,Low
2023-09-17,Admin Block,83.32,Low
2023-09-18,Admin Block,210.01,Medium
2023-09-19,Admin Block,211.34,High
2023-09-20,Admin Block,308.68,Medium
2023-09-21,Admin Block,150.82,High
2023-09-22,Admin Block,304.22,High
2023-09-23,Admin Block,119.85,Low
2023-09-24,Admin Block,41.43,Low
2023-09-25,Admin Block,205.75,Low
2023-09-26,Admin Block,125.93,High
2023-09-27,Admin Block,292.16,Medium
2023-09-28,Admin Block,277.51,Medium
2023-09-29,Admin Block,265.91,Medium
2023-09-30,Admin Block,61.11,Low
2023-10-01,Admin Block,107.56,Low
2023-10-02,Admin Block,274.23,Medium
2023-10-03,Admin Block,246.79,Low
2023-10-04,Admin Block,289.1,High
2023-10-05,Admin Block,188.61,Medium
2023-10-06,Admin Block,178.9,Low
2023-10-07,Admin Block,90.91,Low
2023-10-08,Admin Block,88.32,Low
2023-10-09,Admin Block,238.17,Medium
2023-10-10,Admin Block,170.91,High
2023-10-11,Admin Block,242.26,Medium
2023-10-12,Admin Block,223.53,Low
2023-10-13,Admin Block,173.57,Medium
2023-10-14,Admin Block,104.08,Low
2023-10-15,Admin Block,93.63,Low
2023-10-16,Admin Block,287.5,Low
2023-10-17,Admin Block,111.18,High
2023-10-18,Admin Block,288.26,Medium
2023-10-19,Admin Block,291.57,Low
2023-10-20,Admin Block,319.11,Medium
2023-10-21,Admin Block,114.01,Low
2023-10-22,Admin Block,61.68,Low
2023-10-23,Admin Block,243.54,Low
2023-10-24,Admin Block,240.27,High
2023-10-25,Admin Block,231.7,Medium
2023-10-26,Admin Block,129.35,High
2023-10-27,Admin Block,219.98,Medium
2023-10-28,Admin Block,98.64,Low
2023-10-29,Admin Block,83.44,Low
2023-10-30,Admin Block,181.69,Medium
2023-10-31,Admin Block,298.7,Medium
2023-11-01,Admin Block,155.61,Medium
2023-11-02,Admin Block,145.72,Medium
2023-11-03,Admin Block,143.33,Medium
2023-11-04,Admin Block,100.59,Low
2023-11-05,Admin Block,71.19,Low
2023-11-06,Admin Block,168.65,Medium
2023-11-07,Admin Block,197.63,Medium
2023-11-08,Admin Block,181.19,Medium
2023-11-09,Admin Block,127.25,Medium
2023-11-10,Admin Block,191.57,Medium
2023-11-11,Admin Block,49.4,Low
2023-11-12,Admin Block,61.88,Low
2023-11-13,Admin Block,189.38,Medium
2023-11-14,Admin Block,125.38,Medium
2023-11-15,Admin Block,148.57,Medium
2023-11-16,Admin Block,111.6,Medium
2023-11-17,Admin Block,158.98,Medium
2023-11-18,Admin Block,73.21,Low
2023-11-19,Admin Block,102.2,Low
2023-11-20,Admin Block,207.41,Medium
2023-11-21,Admin Block,139.64,Medium
2023-11-22,Admin Block,141.1,Medium
2023-11-23,Admin Block,171.64,Medium
2023-11-24,Admin Block,174.98,Medium
2023-11-25,Admin Block,100.99,Low
2023-11-26,Admin Block,105.53,Low
2023-11-27,Admin Block,148.23,Medium
2023-11-28,Admin Block,161.66,Medium
2023-11-29,Admin Block,136.22,Medium
2023-11-30,Admin Block,132.48,Medium
2023-12-01,Admin Block,191.62,Medium
2023-12-02,Admin Block,47.34,Low
2023-12-03,Admin Block,74.18,Low
2023-12-04,Admin Block,213.55,Medium
2023-12-05,Admin Block,103.51,Medium
2023-12-06,Admin Block,207.57,Medium
2023-12-07,Admin Block,166.38,Medium
2023-12-08,Admin Block,180.71,Medium
2023-12-09,Admin Block,50.01,Low
2023-12-10,Admin Block,103.07,Low
2023-12-11,Admin Block,154.19,Medium
2023-12-12,Admin Block,140.75,Medium
2023-12-13,Admin Block,183.48,Medium
2023-12-14,Admin Block,156.68,Medium
2023-12-15,Admin Block,105.62,Medium
2023-12-16,Admin Block,77.0,Low
2023-12-17,Admin Block,82.94,Low
2023-12-18,Admin Block,185.17,Medium
2023-12-19,Admin Block,224.89,Medium
2023-12-20,Admin Block,218.09,Medium
2023-12-21,Admin Block,154.95,Medium
2023-12-22,Admin Block,209.52,Medium
2023-12-23,Admin Block,66.65,Low
2023-12-24,Admin Block,48.35,Low
2023-12-25,Admin Block,174.51,Medium
2023-12-26,Admin Block,176.99,Medium
2023-12-27,Admin Block,177.32,Medium
2023-12-28,Admin Block,203.7,Medium
2023-12-29,Admin Block,130.14,Medium
2023-12-30,Admin Block,54.58,Low
2023-12-31,Admin Block,89.27,Low
2024-01-01,Admin Block,214.46,Medium
2024-01-02,Admin Block,171.69,Medium
2024-01-03,Admin Block,138.37,Medium
2024-01-04,Admin Block,147.6,Medium
2024-01-05,Admin Block,180.05,Medium
2024-01-06,Admin Block,69.32,Low
2024-01-07,Admin Block,59.87,Low
2024-01-08,Admin Block,106.6,Medium
2024-01-09,Admin Block,178.35,Medium
2024-01-10,Admin Block,128.71,Medium
2024-01-11,Admin Block,113.29,Medium
2024-01-12,Admin Block,195.19,Medium
2024-01-13,Admin Block,49.95,Low
2024-01-14,Admin Block,88.48,Low
2024-01-15,Admin Block,117.74,Medium
2024-01-16,Admin Block,216.45,Medium
2024-01-17,Admin Block,182.19,Medium
2024-01-18,Admin Block,147.45,Medium
2024-01-19,Admin Block,123.02,Medium
2024-01-20,Admin Block,99.8,Low
2024-01-21,Admin Block,54.1,Low
2024-01-22,Admin Block,153.16,Medium
2024-01-23,Admin Block,185.52,Medium
2024-01-24,Admin Block,173.8,Medium
2024-01-25,Admin Block,213.29,Medium
2024-01-26,Admin Block,133.93,Medium
2024-01-27,Admin Block,48.08,Low
2024-01-28,Admin Block,54.88,Low
2024-01-29,Admin Block,211.13,Medium
2024-01-30,Admin Block,190.12,Medium
2024-01-31,Admin Block,169.73,Medium
2024-02-01,Admin Block,152.14,High
2024-02-02,Admin Block,188.65,Medium
2024-02-03,Admin Block,58.7,Low
2024-02-04,Admin Block,86.22,Low
2024-02-05,Admin Block,225.14,High
2024-02-06,Admin Block,216.37,Medium
2024-02-07,Admin Block,226.41,Low
2024-02-08,Admin Block,210.15,High
2024-02-09,Admin Block,285.77,High
2024-02-10,Admin Block,91.94,Low
2024-02-11,Admin Block,51.89,Low
2024-02-12,Admin Block,221.32,Low
2024-02-13,Admin Block,227.57,High
2024-02-14,Admin Block,201.83,Low
2024-02-15,Admin Block,224.54,High
2024-02-16,Admin Block,283.64,High
2024-02-17,Admin Block,93.9,Low
2024-02-18,Admin Block,80.72,Low
2024-02-19,Admin Block,237.33,Medium
2024-02-20,Admin Block,201.42,Medium
2024-02-21,Admin Block,275.1,Low
2024-02-22,Admin Block,213.8,Low
2024-02-23,Admin Block,211.33,Medium
2024-02-24,Admin Block,105.54,Low
2024-02-25,Admin Block,65.15,Low
2024-02-26,Admin Block,120.39,High
2024-02-27,Admin Block,218.04,High
2024-02-28,Admin Block,182.7,High
2024-02-29,Admin Block,143.9,Low
2024-03-01,Admin Block,140.72,Medium
2024-03-02,Admin Block,94.17,Low
2024-03-03,Admin Block,93.27,Low
2024-03-04,Admin Block,296.74,Medium
2024-03-05,Admin Block,276.46,High
2024-03-06,Admin Block,211.73,Low
2024-03-07,Admin Block,309.07,Medium
2024-03-08,Admin Block,234.63,High
2024-03-09,Admin Block,131.86,Low
2024-03-10,Admin Block,95.08,Low
2024-03-11,Admin Block,195.36,Medium
2024-03-12,Admin Block,264.7,Low
2024-03-13,Admin Block,143.11,Low
2024-03-14,Admin Block,305.29,Medium
2024-03-15,Admin Block,165.31,High
2024-03-16,Admin Block,85.38,Low
2024-03-17,Admin Block,72.59,Low
2024-03-18,Admin Block,233.72,Medium
2024-03-19,Admin Block,184.96,High
2024-03-20,Admin Block,282.35,High
2024-03-21,Admin Block,275.01,Medium
2024-03-22,Admin Block,285.76,Low
2024-03-23,Admin Block,68.6,Low
2024-03-24,Admin Block,87.26,Low
2024-03-25,Admin Block,148.44,Low
2024-03-26,Admin Block,163.11,Medium
2024-03-27,Admin Block,200.06,Medium
2024-03-28,Admin Block,197.53,Low
2024-03-29,Admin Block,226.66,Low
2024-03-30,Admin Block,52.22,Low
2024-03-31,Admin Block,58.86,Low
2024-04-01,Admin Block,317.96,High
2024-04-02,Admin Block,382.23,High
2024-04-03,Admin Block,407.39,High
2024-04-04,Admin Block,431.22,High
2024-04-05,Admin Block,226.27,High
2024-04-06,Admin Block,62.28,Low
2024-04-07,Admin Block,64.28,Low
2024-04-08,Admin Block,368.65,High
2024-04-09,Admin Block,353.78,High
2024-04-10,Admin Block,357.8,High
2024-04-11,Admin Block,387.69,High
2024-04-12,Admin Block,336.37,High
2024-04-13,Admin Block,62.88,Low
2024-04-14,Admin Block,77.51,Low
2024-04-15,Admin Block,241.79,High
2024-04-16,Admin Block,420.45,High
2024-04-17,Admin Block,251.13,High
2024-04-18,Admin Block,345.07,High
2024-04-19,Admin Block,274.97,High
2024-04-20,Admin Block,88.57,Low
2024-04-21,Admin Block,85.99,Low
2024-04-22,Admin Block,221.49,High
2024-04-23,Admin Block,290.59,High
2024-04-24,Admin Block,345.02,High
2024-04-25,Admin Block,381.6,High
2024-04-26,Admin Block,313.53,High
2024-04-27,Admin Block,55.28,Low
2024-04-28,Admin Block,70.34,Low
2024-04-29,Admin Block,378.09,High
2024-04-30,Admin Block,309.73,High
2024-05-01,Admin Block,242.07,High
2024-05-02,Admin Block,260.75,High
2024-05-03,Admin Block,439.87,High
2024-05-04,Admin Block,39.6,Low
2024-05-05,Admin Block,74.42,Low
2024-05-06,Admin Block,308.41,High
2024-05-07,Admin Block,327.91,High
2024-05-08,Admin Block,297.2,High
2024-05-09,Admin Block,263.78,High
2024-05-10,Admin Block,296.93,High
2024-05-11,Admin Block,92.1,Low
2024-05-12,Admin Block,75.22,Low
2024-05-13,Admin Block,436.53,High
2024-05-14,Admin Block,360.49,High
2024-05-15,Admin Block,329.91,High
2024-05-16,Admin Block,236.65,High
2024-05-17,Admin Block,265.77,High
2024-05-18,Admin Block,68.12,Low
2024-05-19,Admin Block,92.12,Low
2024-05-20,Admin Block,236.97,High
2024-05-21,Admin Block,288.39,High
2024-05-22,Admin Block,276.9,High
2024-05-23,Admin Block,343.5,High
2024-05-24,Admin Block,244.76,High
2024-05-25,Admin Block,21.7,Low
2024-05-26,Admin Block,64.31,Low
2024-05-27,Admin Block,429.25,High
2024-05-28,Admin Block,279.5,High
2024-05-29,Admin Block,394.49,High
2024-05-30,Admin Block,368.29,High
2024-05-31,Admin Block,405.83,High
2024-06-01,Admin Block,71.45,Low
2024-06-02,Admin Block,92.47,Low
2024-06-03,Admin Block,379.27,High
2024-06-04,Admin Block,222.91,High
2024-06-05,Admin Block,354.87,High
2024-06-06,Admin Block,264.51,High
2024-06-07,Admin Block,230.0,High
2024-06-08,Admin Block,103.88,Low
2024-06-09,Admin Block,80.82,Low
2024-06-10,Admin Block,322.41,High
2024-06-11,Admin Block,345.92,High
2024-06-12,Admin Block,241.0,High
2024-06-13,Admin Block,343.19,High
2024-06-14,Admin Block,364.26,High
2024-06-15,Admin Block,56.03,Low
2024-06-16,Admin Block,48.95,Low
2024-06-17,Admin Block,366.93,High
2024-06-18,Admin Block,302.02,High
2024-06-19,Admin Block,338.97,High
2024-06-20,Admin Block,431.97,High
2024-06-21,Admin Block,352.97,High
2024-06-22,Admin Block,99.75,Low
2024-06-23,Admin Block,80.35,Low
2024-06-24,Admin Block,233.54,High
2024-06-25,Admin Block,343.2,High
2024-06-26,Admin Block,297.17,High
2024-06-27,Admin Block,396.05,High
2024-06-28,Admin Block,405.28,High
2024-06-29,Admin Block,87.35,Low
2024-06-30,Admin Block,75.77,Low
2024-07-01,Admin Block,233.42,Low
2024-07-02,Admin Block,203.7,High
2024-07-03,Admin Block,227.35,High
2024-07-04,Admin Block,200.65,Medium
2024-07-05,Admin Block,290.94,High
2024-07-06,Admin Block,77.26,Low
2024-07-07,Admin Block,122.9,Low
2024-07-08,Admin Block,293.03,Medium
2024-07-09,Admin Block,162.01,Low
2024-07-10,Admin Block,229.88,Medium
2024-07-11,Admin Block,285.36,Low
2024-07-12,Admin Block,131.16,Low
2024-07-13,Admin Block,70.68,Low
2024-07-14,Admin Block,49.73,Low
2024-07-15,Admin Block,292.34,Medium
2024-07-16,Admin Block,216.85,Low
2024-07-17,Admin Block,223.59,Low
2024-07-18,Admin Block,257.61,Medium
2024-07-19,Admin Block,129.5,Low
2024-07-20,Admin Block,93.2,Low
2024-07-21,Admin Block,82.23,Low
2024-07-22,Admin Block,276.34,High
2024-07-23,Admin Block,169.61,Low
2024-07-24,Admin Block,205.96,Medium
2024-07-25,Admin Block,170.68,Medium
2024-07-26,Admin Block,275.81,High
2024-07-27,Admin Block,81.04,Low
2024-07-28,Admin Block,37.72,Low
2024-07-29,Admin Block,204.25,Medium
2024-07-30,Admin Block,202.59,Medium
2024-07-31,Admin Block,211.81,Low
2024-08-01,Admin Block,260.68,High
2024-08-02,Admin Block,160.94,Medium
2024-08-03,Admin Block,116.06,Low
2024-08-04,Admin Block,62.59,Low
2024-08-05,Admin Block,279.36,High
2024-08-06,Admin Block,277.38,Low
2024-08-07,Admin Block,231.0,Medium
2024-08-08,Admin Block,254.32,Medium
2024-08-09,Admin Block,286.83,Medium
2024-08-10,Admin Block,109.5,Low
2024-08-11,Admin Block,51.66,Low
2024-08-12,Admin Block,137.88,Medium
2024-08-13,Admin Block,157.78,High
2024-08-14,Admin Block,269.47,High
2024-08-15,Admin Block,316.73,Medium
2024-08-16,Admin Block,206.36,High
2024-08-17,Admin Block,101.15,Low
2024-08-18,Admin Block,37.47,Low
2024-08-19,Admin Block,275.53,Medium
2024-08-20,Admin Block,140.37,Medium
2024-08-21,Admin Block,304.29,High
2024-08-22,Admin Block,258.24,Low
2024-08-23,Admin Block,272.64,Medium
2024-08-24,Admin Block,71.65,Low
2024-08-25,Admin Block,83.95,Low
2024-08-26,Admin Block,175.38,Medium
2024-08-27,Admin Block,286.67,High
2024-08-28,Admin Block,185.36,Medium
2024-08-29,Admin Block,228.91,Medium
2024-08-30,Admin Block,184.31,Medium
2024-08-31,Admin Block,71.14,Low
2024-09-01,Admin Block,104.51,Low
2024-09-02,Admin Block,238.75,High
2024-09-03,Admin Block,238.87,Low
2024-09-04,Admin Block,281.44,High
2024-09-05,Admin Block,223.39,Low
2024-09-06,Admin Block,166.53,Low
2024-09-07,Admin Block,87.95,Low
2024-09-08,Admin Block,48.18,Low
2024-09-09,Admin Block,279.02,Medium
2024-09-10,Admin Block,166.69,Medium
2024-09-11,Admin Block,129.6,Low
2024-09-12,Admin Block,269.06,Low
2024-09-13,Admin Block,195.3,Low
2024-09-14,Admin Block,77.85,Low
2024-09-15,Admin Block,51.76,Low
2024-09-16,Admin Block,268.3,High
2024-09-17,Admin Block,176.45,Medium
2024-09-18,Admin Block,261.8,Low
2024-09-19,Admin Block,209.91,Medium
2024-09-20,Admin Block,299.23,High
2024-09-21,Admin Block,79.13,Low
2024-09-22,Admin Block,73.79,Low
2024-09-23,Admin Block,301.45,Medium
2024-09-24,Admin Block,185.42,Low
2024-09-25,Admin Block,251.53,Low
2024-09-26,Admin Block,193.73,High
2024-09-27,Admin Block,132.57,Low
2024-09-28,Admin Block,91.95,Low
2024-09-29,Admin Block,45.84,Low
2024-09-30,Admin Block,192.48,Medium
2024-10-01,Admin Block,215.87,Low
2024-10-02,Admin Block,163.32,Low
2024-10-03,Admin Block,245.97,High
2024-10-04,Admin Block,263.14,Medium
2024-10-05,Admin Block,80.51,Low
2024-10-06,Admin Block,70.07,Low
2024-10-07,Admin Block,150.58,High
2024-10-08,Admin Block,142.02,High
2024-10-09,Admin Block,301.55,Low
2024-10-10,Admin Block,219.75,Low
2024-10-11,Admin Block,166.42,High
2024-10-12,Admin Block,120.5,Low
2024-10-13,Admin Block,102.58,Low
2024-10-14,Admin Block,150.17,Low
2024-10-15,Admin Block,183.89,High
2024-10-16,Admin Block,218.14,High
2024-10-17,Admin Block,228.56,Medium
2024-10-18,Admin Block,249.39,Medium
2024-10-19,Admin Block,51.28,Low
2024-10-20,Admin Block,84.67,Low
2024-10-21,Admin Block,127.4,High
2024-10-22,Admin Block,298.5,Low
2024-10-23,Admin Block,166.3,Low
2024-10-24,Admin Block,297.08,High
2024-10-25,Admin Block,223.26,High
2024-10-26,Admin Block,61.54,Low
2024-10-27,Admin Block,88.88,Low
2024-10-28,Admin Block,274.2,Medium
2024-10-29,Admin Block,189.94,Low
2024-10-30,Admin Block,143.12,Low
2024-10-31,Admin Block,215.21,Medium
2024-11-01,Admin Block,158.96,Medium
2024-11-02,Admin Block,88.99,Low
2024-11-03,Admin Block,95.56,Low
2024-11-04,Admin Block,130.21,Medium
2024-11-05,Admin Block,194.95,Medium
2024-11-06,Admin Block,137.49,Medium
2024-11-07,Admin Block,202.83,Medium
2024-11-08,Admin Block,118.32,Medium
2024-11-09,Admin Block,74.43,Low
2024-11-10,Admin Block,69.08,Low
2024-11-11,Admin Block,161.58,Medium
2024-11-12,Admin Block,104.89,Medium
2024-11-13,Admin Block,208.72,Medium
2024-11-14,Admin Block,166.45,Medium
2024-11-15,Admin Block,207.11,Medium
2024-11-16,Admin Block,74.99,Low
2024-11-17,Admin Block,65.74,Low
2024-11-18,Admin Block,146.28,Medium
2024-11-19,Admin Block,155.68,Medium
2024-11-20,Admin Block,157.95,Medium
2024-11-21,Admin Block,105.04,Medium
2024-11-22,Admin Block,217.3,Medium
2024-11-23,Admin Block,52.58,Low
2024-11-24,Admin Block,65.51,Low
2024-11-25,Admin Block,163.57,Medium
2024-11-26,Admin Block,206.35,Medium
2024-11-27,Admin Block,143.69,Medium
2024-11-28,Admin Block,151.4,Medium
2024-11-29,Admin Block,171.07,Medium
2024-11-30,Admin Block,62.47,Low
2024-12-01,Admin Block,58.9,Low
2024-12-02,Admin Block,179.96,Medium
2024-12-03,Admin Block,229.61,Medium
2024-12-04,Admin Block,214.09,Medium
2024-12-05,Admin Block,172.19,Medium
2024-12-06,Admin Block,171.89,Medium
2024-12-07,Admin Block,72.39,Low
2024-12-08,Admin Block,61.96,Low
2024-12-09,Admin Block,190.64,Medium
2024-12-10,Admin Block,176.94,Medium
2024-12-11,Admin Block,217.68,Medium
2024-12-12,Admin Block,151.61,Medium
2024-12-13,Admin Block,142.75,Medium
2024-12-14,Admin Block,69.99,Low
2024-12-15,Admin Block,84.05,Low
2024-12-16,Admin Block,153.34,Medium
2024-12-17,Admin Block,187.64,Medium
2024-12-18,Admin Block,169.64,Medium
2024-12-19,Admin Block,217.1,Medium
2024-12-20,Admin Block,143.01,Medium
2024-12-21,Admin Block,72.28,Low
2024-12-22,Admin Block,106.55,Low
2024-12-23,Admin Block,169.69,Medium
2024-12-24,Admin Block,171.27,Medium
2024-12-25,Admin Block,189.62,Medium
2024-12-26,Admin Block,127.62,Medium
2024-12-27,Admin Block,191.99,Medium
2024-12-28,Admin Block,91.95,Low
2024-12-29,Admin Block,111.38,Low
2024-12-30,Admin Block,212.73,Medium
2024-12-31,Admin Block,218.31,Medium
2023-01-01,Sports Complex,72.07,Low
2023-01-02,Sports Complex,64.08,Medium
2023-01-03,Sports Complex,85.37,Medium
2023-01-04,Sports Complex,68.33,Medium
2023-01-05,Sports Complex,90.41,Medium
2023-01-06,Sports Complex,144.84,Medium
2023-01-07,Sports Complex,48.99,Low
2023-01-08,Sports Complex,36.48,Low
2023-01-09,Sports Complex,117.14,Medium
2023-01-10,Sports Complex,132.21,Medium
2023-01-11,Sports Complex,125.53,Medium
2023-01-12,Sports Complex,101.88,Medium
2023-01-13,Sports Complex,111.4,Medium
2023-01-14,Sports Complex,41.13,Low
2023-01-15,Sports Complex,32.84,Low
2023-01-16,Sports Complex,79.77,Medium
2023-01-17,Sports Complex,91.24,Medium
2023-01-18,Sports Complex,137.34,Medium
2023-01-19,Sports Complex,107.85,Medium
2023-01-20,Sports Complex,105.47,Medium
2023-01-21,Sports Complex,45.78,Low
2023-01-22,Sports Complex,55.76,Low
2023-01-23,Sports Complex,114.27,Medium
2023-01-24,Sports Complex,100.21,Medium
2023-01-25,Sports Complex,100.83,Medium
2023-01-26,Sports Complex,126.6,Medium
2023-01-27,Sports Complex,145.44,Medium
2023-01-28,Sports Complex,56.44,Low
2023-01-29,Sports Complex,38.24,Low
2023-01-30,Sports Complex,128.19,Medium
2023-01-31,Sports Complex,116.98,Medium
2023-02-01,Sports Complex,142.91,Medium
2023-02-02,Sports Complex,198.98,High
2023-02-03,Sports Complex,164.44,Low
2023-02-04,Sports Complex,46.46,Low
2023-02-05,Sports Complex,75.02,Low
2023-02-06,Sports Complex,103.93,High
2023-02-07,Sports Complex,184.5,Low
2023-02-08,Sports Complex,177.77,Low
2023-02-09,Sports Complex,139.3,Medium
2023-02-10,Sports Complex,106.71,High
2023-02-11,Sports Complex,17.53,Low
2023-02-12,Sports Complex,67.97,Low
2023-02-13,Sports Complex,91.83,Low
2023-02-14,Sports Complex,85.75,Medium
